gene_id,Cluster
AT3G01550,3
AT5G18790,3
AT2G47590,3
AT3G12610,3
AT1G15980,3
AT5G07460,3
AT4G23790,3
AT4G23400,3
AT1G53520,3
AT5G50740,3
AT2G33735,3
AT5G39860,3
AT5G23100,3
AT1G68238,3
AT2G26840,3
AT1G22230,3
AT1G04240,3
AT1G04040,3
AT1G11120,3
AT3G03820,3
AT5G18030,3
AT3G46770,3
AT5G55730,3
AT1G19050,3
AT4G10150,3
AT3G08375,3
AT1G78090,3
AT2G36690,3
AT2G17630,3
AT1G64880,3
AT4G12330,3
AT1G05380,3
AT2G42480,3
AT1G08910,3
AT4G35420,3
AT1G69770,3
AT1G78080,3
AT5G08990,3
AT2G22970,3
AT3G52450,3
AT3G03105,3
AT5G02400,3
AT1G34460,3
AT3G45650,3
AT5G65090,3
AT1G12940,3
AT2G31970,3
AT1G48360,3
AT2G25730,3
AT5G48430,3
AT5G20150,3
AT1G09543,3
AT1G64560,3
AT4G08505,3
AT2G04955,3
AT4G33070,3
AT3G47200,3
AT1G60525,3
AT5G01630,3
AT2G19190,3
AT1G06717,3
AT1G48510,3
AT1G33940,3
AT1G58370,3
AT5G08235,3
AT2G22942,3
AT1G04797,3
AT4G27010,3
AT4G35520,3
AT2G28440,3
AT5G45080,3
AT3G08635,3
AT1G04877,3
AT1G78710,3
AT5G07400,3
AT3G55677,3
AT3G48187,3
AT1G08380,3
AT1G65500,3
AT5G17870,3
AT1G31580,3
AT1G03680,3
AT3G48740,3
AT3G22740,3
AT2G24395,3
AT1G21500,3
AT1G74730,3
AT1G56045,3
AT2G29550,3
AT3G22231,3
AT5G24660,3
AT4G34560,3
AT5G47630,3
AT4G31840,3
AT3G23325,3
AT3G09860,3
AT3G46010,3
AT4G36570,3
AT5G59970,3
AT2G20724,3
AT3G55750,3
AT1G28400,3
AT5G37660,3
AT5G35732,3
AT1G08160,3
AT3G52960,3
AT2G42770,3
AT1G15250,3
AT5G61590,3
AT3G62550,3
AT1G11475,3
AT1G27330,3
AT1G28395,3
AT4G30800,3
AT1G28290,3
AT2G34925,3
AT5G44575,3
AT2G22122,3
AT5G44400,3
AT4G01600,3
AT3G56220,3
AT2G28870,3
AT1G13930,3
AT1G59920,3
AT1G67260,3
AT1G04635,3
AT4G16410,3
AT3G42725,3
AT4G30660,3
AT1G56710,3
AT5G26620,3
AT1G51070,3
AT3G55646,3
AT2G03750,3
AT5G09760,3
AT1G21460,3
AT5G09660,3
AT3G45210,3
AT5G46240,3
AT5G28020,3
AT5G22580,3
AT5G64530,3
AT4G22570,3
AT1G80760,3
AT5G06250,3
AT5G63530,3
AT1G30260,3
AT5G62220,3
AT1G04250,3
AT3G18490,3
AT4G30400,3
AT4G13840,3
AT1G65490,3
AT2G39560,3
AT1G15760,3
AT3G05936,3
AT4G39330,3
AT4G39800,3
AT5G07770,3
AT4G02430,3
AT5G44750,3
AT5G24620,3
AT1G79640,3
AT1G69440,3
AT5G25560,3
AT4G36080,3
AT1G20920,3
AT1G20390,3
AT2G45920,3
AT1G45229,3
AT3G12810,3
AT4G16857,3
AT1G09083,3
AT2G39280,3
AT5G02680,3
AT1G03060,3
AT4G13493,3
AT4G02900,3
AT3G14460,3
AT1G50750,3
AT1G67140,3
AT2G35340,3
AT3G04160,3
AT1G62130,3
DA397_mgp40,3
AT1G76720,3
AT4G24910,3
AT2G32240,3
AT4G05631,3
AT2G40715,3
AT1G29418,3
AT5G28400,3
AT3G45420,3
ArthCp060,3
AT2G43150,3
AT1G07607,3
AT1G20720,3
AT2G04032,3
AT1G72060,3
ArthCp061,3
AT2G08445,3
AT4G13575,3
AT4G21063,3
AT1G04393,3
AT3G44960,3
AT5G09370,3
AT4G31351,3
AT5G03235,3
AT1G68872,3
ArthCp019,3
AT4G06115,3
AT3G18217,3
AT1G13880,3
AT1G30400,3
AT2G21610,3
AT2G42140,3
AT4G17160,3
AT4G14620,3
AT4G02880,3
AT5G25180,3
AT3G24503,3
AT1G30110,3
AT2G16900,3
AT1G01340,3
AT1G21680,3
AT2G20463,3
AT2G37980,3
AT1G09180,3
AT5G01750,3
AT1G08320,3
AT1G75830,3
AT2G36220,3
AT3G55970,3
AT5G50330,3
AT4G30510,3
AT2G45360,3
AT5G14650,3
AT2G24285,3
AT5G58760,3
AT2G32190,3
AT1G70440,3
AT2G21510,3
AT1G66280,3
AT3G55910,3
AT1G19200,3
AT5G59810,3
AT3G05932,3
AT3G44765,3
AT1G10530,3
AT5G12340,3
AT1G73510,3
AT3G55900,3
AT1G54575,5
AT5G64620,5
AT4G17030,5
AT5G51550,5
AT5G44020,5
AT3G52770,5
AT2G29995,5
AT5G51465,5
AT4G04745,5
AT5G61600,5
AT4G37240,5
AT5G64905,5
AT4G03210,5
AT1G07590,5
AT3G53232,5
AT3G63050,5
AT5G09805,5
AT1G17620,5
AT1G32928,5
AT1G32920,5
AT5G53820,5
AT3G10020,5
AT4G22790,5
AT1G67910,5
AT3G44260,5
AT1G33760,5
AT4G36410,5
AT3G22961,5
AT5G54400,5
AT3G21510,5
AT3G57160,5
AT5G04200,5
AT4G28085,5
AT5G26630,5
AT5G19340,5
AT1G33790,5
AT2G16890,5
AT1G01130,5
AT1G34670,5
AT1G11080,5
AT2G33380,5
AT4G11320,5
AT4G27654,5
AT1G54890,5
AT3G23170,5
AT1G79360,5
AT3G56770,5
AT5G14130,5
AT1G35910,5
AT3G00500,5
AT4G29570,5
AT5G36907,5
AT1G52245,5
AT1G11190,5
AT4G09215,5
AT3G06490,5
AT1G64360,5
AT3G09980,5
AT1G77885,5
AT1G22885,5
AT1G60950,5
AT4G21445,5
AT1G22710,5
AT2G26020,5
AT5G44430,5
AT4G35100,5
AT4G08840,5
AT5G44420,5
AT4G29080,5
AT5G25190,5
AT1G71050,5
AT1G51340,5
AT4G22755,5
AT3G49360,5
AT2G16280,5
AT4G37450,5
AT4G08150,5
AT5G44260,5
AT2G19310,5
AT2G23120,5
AT4G39675,5
AT4G13540,5
AT3G49110,5
AT2G32860,5
AT1G16310,5
AT5G42146,5
AT2G41330,5
AT5G22530,5
AT3G21770,5
AT1G64490,5
AT3G17110,5
AT1G79070,5
AT4G36430,5
AT1G23890,5
AT1G43650,5
AT2G27770,5
AT4G16447,5
AT1G29195,5
AT3G29670,5
AT1G23730,5
AT1G29860,5
AT1G36940,5
AT5G51530,5
AT3G20898,5
AT3G47510,5
AT3G13672,5
AT4G00530,5
AT4G24130,5
AT1G24577,5
AT1G73000,5
AT1G08687,5
AT4G24265,5
AT3G05327,5
AT5G03553,5
AT5G22300,5
AT1G25510,5
AT1G42430,5
AT5G53710,5
AT1G23760,5
AT3G45610,5
AT2G04800,5
AT3G53690,5
AT1G52560,5
AT2G19970,5
AT1G06135,5
AT1G30380,5
AT4G12800,5
AT1G52230,5
AT4G21280,5
AT3G47650,5
AT2G24090,5
AT5G47190,5
AT4G34620,5
AT1G67740,5
AT3G11630,5
AT1G31330,5
AT4G39770,5
AT5G47870,5
AT2G43030,5
AT1G14345,5
AT1G76800,5
AT4G21620,5
AT5G63310,5
AT1G52905,5
AT1G61520,5
AT5G02710,5
AT1G27130,5
AT1G70370,5
AT1G59930,5
AT2G19780,5
AT5G66190,5
AT4G25080,5
AT3G48550,5
AT2G46535,5
AT4G14040,5
AT2G32690,5
AT1G75250,5
AT1G17650,5
AT5G62350,5
AT5G61130,5
AT3G27940,5
AT5G09240,5
AT3G52630,5
AT1G41830,5
AT1G09390,5
AT3G10080,5
AT2G28605,5
AT1G30840,5
AT3G58850,5
AT5G08030,5
AT3G13730,5
AT1G29460,5
AT5G06790,5
AT1G21440,5
AT1G33440,5
AT3G61920,5
AT1G77870,5
AT5G18020,5
AT5G53200,5
AT1G36675,5
AT1G26762,5
AT1G06980,5
AT4G10320,5
AT5G15870,5
AT5G43350,5
AT3G55150,5
AT5G04020,5
AT5G52040,5
AT3G43690,5
AT2G23390,5
AT4G18540,5
AT1G73210,5
AT5G07285,5
AT5G24290,5
AT3G14172,5
AT1G76640,5
AT4G00930,5
AT3G08275,5
AT1G31290,5
AT3G30214,5
AT1G52790,5
AT1G08860,5
AT5G58080,5
AT1G05043,5
AT5G43860,5
AT2G08435,5
AT5G05730,5
AT1G65450,5
AT2G01880,5
AT2G29250,5
AT2G35160,5
AT2G20020,5
AT4G19970,5
AT2G42920,5
AT5G38610,5
AT4G31398,5
AT5G07660,5
AT1G04827,5
AT2G09455,5
AT3G55990,5
AT2G34240,5
AT4G25310,5
AT1G04267,5
AT4G05405,5
AT5G35480,5
AT3G62410,5
AT5G11070,5
AT3G11500,5
AT1G73630,5
AT4G34215,5
AT1G32550,5
AT2G03440,5
AT4G30620,5
AT3G59840,5
AT4G15000,5
AT1G26880,5
AT2G25210,5
AT4G25740,5
AT3G04920,5
AT5G61220,5
AT4G31360,5
AT3G09035,5
AT1G49410,5
AT1G75040,5
AT4G22680,5
AT2G19720,5
AT2G28900,5
AT4G10265,5
AT2G29125,5
AT4G27440,5
AT1G16000,5
AT3G06035,5
AT4G01985,5
AT1G04357,5
AT5G41761,5
AT1G32470,5
AT1G12900,5
AT4G01060,5
AT5G25460,5
AT5G51720,5
AT1G31335,5
AT4G39710,5
AT2G17300,5
AT1G54050,5
AT1G66130,5
AT5G55620,5
AT5G57340,5
AT3G48720,5
AT4G04840,5
AT1G23380,5
AT1G19830,5
AT3G26960,5
AT1G47880,5
AT2G40610,5
AT1G22990,5
AT3G47295,5
AT3G10840,5
AT1G04520,5
AT1G18710,5
AT5G21950,5
AT1G30650,5
AT5G15600,5
AT1G18810,5
AT5G19970,5
AT1G69800,5
AT1G26130,5
AT2G11240,5
AT1G01040,5
AT4G38200,5
AT2G25590,5
AT5G48530,5
AT5G38140,5
ArthCp018,5
AT2G08765,5
AT2G02765,5
AT4G19060,5
AT1G29357,5
AT4G01915,5
AT2G12490,5
AT4G36270,5
AT2G00580,5
AT4G04410,5
AT4G06075,5
AT4G06060,5
AT5G09175,5
AT5G08230,5
AT3G08220,5
AT3G15400,5
AT1G27940,5
AT4G00760,5
AT4G31354,5
AT5G52471,5
AT1G67290,5
AT4G13570,5
AT4G06701,5
AT3G47348,5
AT2G31900,5
AT5G03165,5
AT5G25880,5
AT1G03920,5
AT4G02885,5
AT4G08225,5
AT5G27890,5
AT3G44900,5
AT3G49551,5
AT4G05785,5
AT5G61160,5
AT1G05213,5
AT3G21755,5
AT5G38970,5
AT1G07187,5
AT1G69670,5
AT5G20730,5
AT3G60120,5
AT1G51270,5
AT5G55060,5
AT4G37030,5
AT5G59010,5
AT5G20960,5
AT1G05520,5
AT1G09932,5
AT2G47260,5
AT3G05990,5
AT1G47560,5
AT4G11340,5
AT3G56891,5
AT1G80590,5
AT5G38350,5
AT3G22460,5
AT5G10300,5
AT1G57640,5
AT4G19230,5
AT5G46350,5
AT1G69490,5
AT3G49120,5
AT1G47980,5
AT5G58160,5
AT1G73260,5
AT2G32550,5
AT1G09420,5
AT1G02250,5
AT3G21351,5
AT2G02990,5
AT4G08112,5
AT1G66160,5
AT4G12530,5
AT4G05053,5
AT1G73220,6
AT1G67860,6
AT3G51600,6
AT5G48490,6
AT3G28220,6
AT3G62820,6
AT4G36910,6
AT5G22520,6
AT1G72690,6
AT1G19510,6
AT5G47050,6
AT1G23850,6
AT5G58360,6
AT2G18050,6
AT2G41380,6
AT3G50570,6
AT4G07815,6
AT1G02630,6
AT3G49860,6
AT4G25050,6
AT5G66570,6
AT4G03280,6
AT1G29070,6
AT5G38410,6
AT4G22890,6
AT3G13740,6
AT2G40530,6
AT2G33255,6
AT3G58990,6
AT5G64770,6
AT2G26870,6
AT4G11290,6
AT5G23010,6
AT1G53160,6
AT5G25570,6
AT1G23750,6
AT4G35783,6
AT5G41050,6
AT4G12390,6
AT4G32890,6
AT3G49750,6
AT3G07010,6
AT5G62840,6
AT1G29430,6
AT3G55515,6
AT4G37810,6
AT1G20190,6
AT5G18060,6
AT1G74890,6
AT5G04150,6
AT2G21210,6
AT1G19968,6
AT2G41240,6
AT5G05810,6
AT3G25855,6
AT1G14760,6
AT5G27860,6
AT5G02810,6
AT1G53470,6
AT4G23290,6
AT1G05910,6
AT5G58980,6
AT3G13782,6
AT1G60130,6
AT2G05210,6
AT2G20150,6
AT5G24960,6
AT4G32860,6
AT3G59750,6
