"UMVsIM_log2FoldChange" "UMVsIM_padj"
"AT3G25560" -0.971172097007946 9.16937615467859e-05
"AT3G25570" -0.655212044682607 0.0216239120031952
"AT3G25660" -1.62470521284373 5.99549139102429e-13
"AT3G25670" -1.68144607892611 3.88239063879546e-10
"AT3G25680" -0.939543733943338 9.43693195431094e-10
"AT3G25690" -0.743552206977999 0.000240536030912831
"AT3G25700" -1.25034798036703 0.000262961195150044
"AT3G25710" -1.28353323051611 1.1048439037739e-07
"AT3G25717" -1.31763834528531 0.00464416469719361
"AT3G25760" -1.20764831589203 0.000975028280339036
"AT3G25770" -1.71474228607221 2.0505529939676e-07
"AT3G25800" 0.762536914227812 1.51372205756574e-10
"AT3G25805" -1.47262985898324 1.33053201689832e-10
"AT3G25860" -1.05461546914929 8.47014052893853e-11
"AT3G25920" -1.75848814657868 1.02567806220538e-22
"AT3G25970" -1.58748782682902 0.00509931351668745
"AT3G25980" -0.751920462874009 0.00278959171317355
"AT3G26020" 0.70041053269555 2.47539778805932e-06
"AT3G26050" -1.18844201010727 0.0117259444034691
"AT3G26060" -1.90670666889693 6.38314862277767e-14
"AT3G26070" -0.829795119156712 2.63608666466401e-13
"AT3G26100" 0.829525433961945 1.15228132106969e-05
"AT3G26115" 0.906232505474712 2.29896714345846e-08
"AT3G26290" 0.887273404863657 0.010248999551068
"AT3G26300" -0.964446087647069 5.95284222289574e-08
"AT3G26310" -1.45984161690219 4.46600693572072e-06
"AT3G26320" 0.673939443153853 0.0325930515086753
"AT3G26330" -0.977673641601172 0.0403010028457983
"AT3G26400" 0.703262580740814 3.7732864873167e-08
"AT3G26460" -0.985349634352134 0.029909660203151
"AT3G26490" -1.53491710965805 1.15539338362878e-06
"AT3G26520" -1.28248971249922 0.00112042875787567
"AT3G26539" -1.99351752258138 5.95965966111451e-05
"AT3G26540" -1.10186602652914 0.00129479741923913
"AT3G26700" -1.26018805938494 1.75586441388219e-08
"AT3G26710" -1.53768517156587 8.04949253923155e-07
"AT3G26750" -0.43130648880877 0.0418198013400011
"AT3G26770" 0.944158620278323 0.0443905650655669
"AT3G26782" -1.04835969358832 0.00058088444332593
"AT3G26815" -2.11917311414142 0.0296343469118895
"AT3G26818" -1.93384157419313 0.0272417137860582
"AT3G26890" -0.577937954352093 0.043367885704962
"AT3G26900" -0.612021927086611 1.13459853917232e-05
"AT3G26932" -1.31680787672786 0.000194216670720526
"AT3G26935" -0.522243467050206 4.47511184833404e-10
"AT3G26950" -0.670999723570925 0.000261115504307461
"AT3G27000" 0.613999709062981 0.000476492972833971
"AT3G27010" 0.642272992109611 0.00788573610557291
"AT3G27030" -0.458968815144738 0.0346917301431453
"AT3G27060" -1.0932090883741 0.00456379464001904
"AT3G27090" 0.920804623494386 1.05977737402816e-05
"AT3G27100" 0.430948018464659 0.00881243808243177
"AT3G27110" 0.934469899590109 4.62300968654382e-08
"AT3G27120" -0.978051198717764 0.0024554851677461
"AT3G27160" -1.6739604385207 6.64461143383814e-41
"AT3G27180" -1.69117517928347 1.89043046243032e-07
"AT3G27190" 0.53650342477265 0.0382863443658444
"AT3G27240" 0.392962468705771 0.0160079560183438
"AT3G27260" 0.385945784491239 0.0109809795498227
"AT3G27300" -0.66041221147519 0.0450361162423369
"AT3G27320" -0.396391636401115 0.00798903396781967
"AT3G27360" -1.23508797672909 0.000112097800372305
"AT3G27420" -0.794736141233665 0.0114458027254277
"AT3G27500" -1.35300732477491 0.0127196395634847
"AT3G27640" -1.14582647443048 0.00874096775358733
"AT3G27690" -1.78643824983229 0.000305646856713711
"AT3G27700" 0.356027375259173 0.00999665299806307
"AT3G27740" -0.49858805377201 0.0216273731768876
"AT3G27750" -0.867896023860279 0.00381375712417064
"AT3G27830" -1.21406798815089 8.37286038400487e-12
"AT3G27850" -1.45261370439941 1.2280967386987e-08
"AT3G27860" -1.56779956027295 0.00432642119121716
"AT3G27870" -0.538101627214507 0.0166729962711087
"AT3G27906" -0.624609017822846 0.0126384768188149
"AT3G27997" 0.710475099235329 0.0300064521250882
"AT3G28030" 0.482911090787352 0.0344856046748264
"AT3G28040" -0.745150732409906 0.0266242353538006
"AT3G28080" -1.16359401016206 0.0126646827471815
"AT3G28130" -1.35291722510287 0.000424776994929212
"AT3G28200" -1.18556709120587 0.0102793319910662
"AT3G28220" -1.7378744870696 5.33441412031679e-13
"AT3G28290" -3.81529680404278 0.0129620947420816
"AT3G28300" -4.34270652567678 0.0070011014745617
"AT3G28310" -6.70022191153506 4.46787786535323e-06
"AT3G28315" -6.43092244063298 9.88682846960852e-06
"AT3G28370" -1.52804458208624 0.000276729187890449
"AT3G28455" -1.08601247765524 0.00471224847155212
"AT3G28460" -1.71691839892371 1.13162820654829e-11
"AT3G28640" -0.884909150307152 0.0177485288428392
"AT3G28670" 0.271479227827061 0.0116970911151813
"AT3G28720" 0.338652193978023 0.00563515283064216
"AT3G28740" -2.2426529435978 7.54486943862918e-05
"AT3G28760" -1.63584758234315 3.41318730334006e-12
"AT3G28770" -1.69325433771685 0.0273889069718474
"AT3G28860" -1.68644814940455 5.87694820131654e-10
"AT3G28875" -2.72449601651291 0.00734357658049431
"AT3G28880" -1.27588662464786 0.03943271511751
"AT3G28900" -0.478403992498475 0.0418637037209272
"AT3G28910" -0.718346995120509 0.00367529689825578
"AT3G28958" -3.22938372138009 0.0133669883493655
"AT3G29030" -1.22754199330479 4.64681936812302e-05
"AT3G29140" -1.02168442063653 0.0172448128438675
"AT3G29185" -1.54422046202008 4.94651344847496e-17
"AT3G29230" -1.01940534047225 0.000678838996055857
"AT3G29270" 0.361822644798824 0.0189943125737924
"AT3G29280" -1.34087331581713 5.6459493023433e-07
"AT3G29290" -0.449972686539879 0.00096122078321569
"AT3G29310" 0.657090861121642 0.000105888761014719
"AT3G29320" -2.3036095414917 1.67162085410626e-08
"AT3G29370" -1.49652131520688 0.00956609807425877
"AT3G29375" -0.771989654916214 2.09467311090952e-05
"AT3G29400" 0.99045153971836 2.3129613428419e-15
"AT3G29590" -1.70971419674794 0.0197094243728953
"AT3G05945" -0.989647730787501 0.00183193086650922
"AT3G29680" -0.917646693316821 0.00544583081690271
"AT3G29781" -2.26669926188166 0.00738046394532151
"AT3G30122" -1.45397615966157 0.00241011179396727
"AT3G30390" 0.84168375734359 0.000310518177165229
"AT3G30737" -1.41079409702274 0.0373009890958104
"AT3G32930" -1.07917052496215 1.19063528986833e-08
"AT3G32980" -0.877538718676935 0.0471365033227102
"AT3G33530" 0.250345161446605 0.0410820490756105
"AT3G33520" -0.317929847691735 0.0189583483820116
"AT3G41768" -0.66724520076104 0.00553775074906203
"AT3G06365" -0.91196751429178 0.00289702420018348
"AT3G42052" -0.386417067727346 0.00807964938605901
"AT3G42570" -2.37354290541969 0.0491250988398558
"AT3G42660" -1.05724740253869 4.002014599324e-05
"AT3G42670" -2.03832775677083 1.06976264439638e-08
"AT3G42790" 0.917971577777422 1.41076832830913e-10
"AT3G42800" -2.16231857242026 6.15842644304346e-06
"AT3G43210" 0.461875475989559 0.0496736349391576
"AT3G43230" 0.935527987939973 5.16099469849243e-05
"AT3G43520" 0.52654975110244 0.0151613333102978
"AT3G43540" -1.00634919175813 4.69981704793634e-15
"AT3G43610" -1.21390353345398 1.5692690550272e-10
"AT3G43690" -1.21097468267111 0.000120413517617895
"AT3G43715" -2.69305616071743 9.71630161111536e-05
"AT3G06655" -3.28678329224866 0.000266501516070821
"AT3G43720" -1.01686980812164 0.000151528650969796
"AT3G43790" -1.59132383916024 4.87471804967776e-05
"AT3G43920" -0.962618462168933 0.00093921989550334
"AT3G43955" -0.41049453642017 0.033744036636833
"AT3G43960" -2.08676508390534 4.49506011381428e-12
"AT3G44020" -0.642159782839723 0.00413547773959622
"AT3G44050" -1.22399400548424 0.000313411125576657
"AT3G44110" 0.769700686660124 3.92547364323973e-07
"AT3G44160" -1.61300207925677 6.13642978496912e-11
"AT3G44190" 0.675845408832649 0.000525249498746797
"AT3G44280" 0.408622530973243 0.0176601049902155
"AT3G44310" 0.72108373164038 0.00201678033296206
"AT3G44320" 0.913525763436512 0.0301074040918695
"AT3G44420" -1.13576974441213 0.0266903986270653
"AT3G44610" -0.78913507890319 0.0279127200429533
"AT3G44620" -0.674527528688795 0.00144245428051189
"AT3G44630" 0.988089044999754 0.00338736924517356
"AT3G44713" -1.29676860333067 0.00334117693449448
"AT3G44716" -1.19232800077394 2.85378216108741e-05
"AT3G44730" -0.751111045785226 0.00756153954065089
"AT3G44740" -1.27855443242475 0.000849231142536273
"AT3G44820" -0.487027295254699 0.022427891747906
"AT3G44890" -1.6096917643328 3.15737663730744e-18
"AT3G44940" -0.62927528702114 0.00697887333158882
"AT3G44960" -1.58549731739453 0.00208565131789799
"AT3G44970" -1.80724252422096 1.23443639016808e-05
"AT3G44990" -3.31873533980413 0.000405797697654861
"AT3G45160" -0.707271242411947 0.0059888518732883
"AT3G45230" -1.20289537448469 8.28174278187921e-05
"AT3G45260" 0.728579352015217 0.000762260234370897
"AT3G45400" -0.661908991836739 1.55613659585744e-05
"AT3G45430" -2.98679310199342 8.40632732403732e-10
"AT3G45443" -1.2056840598111 2.67811082931087e-07
"AT3G45610" -1.28832061536448 6.30328893005604e-05
"AT3G45650" 0.780540853012059 0.00584988562678139
"AT3G45780" -1.07334522157984 5.07604940242072e-09
"AT3G45830" 0.446230679738466 0.0399582436449315
"AT3G45850" -1.46473062645042 1.60511686638779e-08
"AT3G45890" -0.543962107735036 0.00597361531212017
"AT3G45930" -1.04520337876436 0.000128482371569322
"AT3G45940" -2.77481402109298 0.0390017036782833
"AT3G45980" -0.596107650922862 0.00128552569326107
"AT3G46020" -0.475487187044642 0.0459731425498309
"AT3G46060" 0.458747570218251 0.00050410468653222
"AT3G46100" -0.509663356408262 0.000749971496914607
"AT3G46130" -0.889923055062796 0.0311205396993856
"AT3G46200" -0.814468421573268 1.05486679804933e-05
"AT3G46220" 0.352967900047034 0.00669547852163337
"AT3G46320" -1.30074185050319 4.98682192323372e-05
"AT3G46370" -1.20354585446802 6.1886009634832e-05
"AT3G46450" 0.443084107315967 0.00294200203315565
"AT3G46490" -2.25506065395293 2.17391085153354e-06
"AT3G46510" 0.870498151884057 7.58467591745754e-08
"AT3G46540" 0.47558599293367 0.00327564605631396
"AT3G46550" -0.737058746668067 0.00366262251412991
"AT3G46580" -0.943329588023783 8.37265904580053e-06
"AT3G46590" -0.415724264751711 0.0355577834239173
"AT3G46610" -0.8993432718112 6.04790862708703e-06
"AT3G46630" -1.04866278583648 1.13122222255914e-08
"AT3G46640" -3.04472505180984 0.00145160300330797
"AT3G46740" -1.13083470215897 3.02378663200507e-05
"AT3G46780" -1.82706396319508 2.50774368813079e-15
"AT3G46845" 0.805013311167056 0.00133966305916026
"AT3G46880" -2.13859571327624 0.030912147277319
"AT3G46920" 0.575666443295425 0.00638267983399815
"AT3G46940" -0.984827215548514 0.012288684156279
"AT3G46960" -0.36578474238954 0.017058035883527
"AT3G46970" -2.46066293743725 2.15045164152315e-05
"AT3G46980" -0.50756420648671 0.00023439867099532
"AT3G47030" -2.39926146945926 0.000821586719277389
"AT3G47060" 0.716528016302179 4.41022816661212e-09
"AT3G47070" -1.26118187649719 0.000160480915406958
"AT3G47120" 0.413162193693562 0.0218171425286516
"AT3G47160" -1.31813660964118 0.0114637917991806
"AT3G47300" 0.874922750256548 3.77310370718983e-05
"AT3G47360" -0.927744982225186 0.0358487507635185
"AT3G47380" 0.930514680283816 0.0338843966003485
"AT3G47390" -0.420481327950326 0.0136957724501649
"AT3G47450" -1.30854332622439 3.91731454149196e-06
"AT3G47470" -1.38804963183883 2.37160893318261e-07
"AT3G47530" 0.85657539073403 0.000168076085384625
"AT3G47560" -0.954152280140521 8.35854472472648e-06
"AT3G47570" 0.743936946246169 0.0062036461067282
"AT3G47600" -0.889107560791889 0.00025935597738656
"AT3G47620" -0.730219474938208 1.76875543301477e-06
"AT3G47650" -1.19403869422877 9.68851532419217e-07
"AT3G47670" 0.643778994479823 0.00323543910953644
"AT3G47675" -0.958145593162117 0.000126546788379326
"AT3G47690" -1.21065354469113 0.00353250382133146
"AT3G47700" 0.552981178637839 0.000633799082088175
"AT3G47750" -1.19898088325619 0.000414285951863695
"AT3G47810" 0.976984047991636 1.14344946817672e-05
"AT3G47820" 0.702167168395514 0.0038995287641573
"AT3G47850" 0.430005507897822 0.0295779994194611
"AT3G47860" -1.80012615160198 0.000547898631075468
"AT3G47930" -0.690029348071371 0.0111851927505612
"AT3G47990" 0.299688558158979 0.00456954156577853
"AT3G48000" 0.366184002608798 0.0496350358889555
"AT3G48040" -0.576339529929874 0.00869259588311134
"AT3G48050" 0.392417718895374 0.00858486923576643
"AT3G48110" -0.856326956959864 0.000131370520033947
"AT3G48120" 0.72423803696773 0.000338198247062475
"AT3G48150" -0.478448104663756 0.0318265580588133
"AT3G48190" -0.807915395692831 0.00664927799027136
"AT3G48195" 0.474500180160465 0.0117521237275857
"AT3G48200" -1.25793158553863 0.00211615859725079
"AT3G48260" -1.39296359759419 0.0018482741708072
"AT3G48280" -2.04630029891954 0.00608988429954623
"AT3G48290" -1.52875493801898 0.0190266951597145
"AT3G48350" -2.31786173148336 7.25657256167337e-08
"AT3G48410" -1.30232307858012 6.17949730966703e-07
"AT3G48420" -2.22571869819737 8.38895513652903e-14
"AT3G48425" -0.957967313434512 0.00120704351300091
"AT3G48430" -0.58542324879086 0.00526574939509958
"AT3G48440" -0.903988263665058 0.00296243253219335
"AT3G48470" 0.589385809703826 0.017051196719803
"AT3G48500" -1.62077780912944 0.00032043355131356
"AT3G48540" -1.44855488190865 0.00522810132254043
"AT3G48560" -0.909423212414321 0.000102743433187106
"AT3G48570" 0.811115176431164 0.0025199793854021
"AT3G48590" -0.6249482595269 0.00346372515804745
"AT3G48610" -1.32736752928773 3.25761894235705e-05
"AT3G48670" -0.377084036044623 0.0496715097369168
"AT3G48680" 0.509458099143136 4.95546304242637e-05
"AT3G48720" -1.02814018607827 0.0148129840100607
"AT3G48730" -1.48543864109283 2.12217403586141e-10
"AT3G48760" 0.844036838816516 3.90411242485776e-06
"AT3G48790" -1.32624339145201 0.0221737166062328
"AT3G48810" -0.707504753576913 0.0046924161092422
"AT3G48820" -0.518086407258463 0.00384949882954577
"AT3G48860" 0.618607854361692 8.13544042582414e-06
"AT3G48870" -0.892172755790417 6.42996276683464e-06
"AT3G48880" 0.361655355988383 0.0109948332368594
"AT3G48900" -1.00146894021999 0.0330386197885884
"AT3G48970" -2.45502686534208 1.06261927111496e-05
"AT3G48980" -0.792431393464325 0.0105970904700935
"AT3G48990" 0.616133487866151 0.0130670815422569
"AT3G49000" -0.507817076254105 0.0284100582607507
"AT3G49060" 0.458988352060388 1.29482930768981e-05
"AT3G49100" 0.550992136385099 0.0039473446784276
"AT3G49140" -1.23767253553937 3.50704802733934e-13
"AT3G49142" -1.47661198301334 0.00380200950576125
"AT3G49170" -1.5636516436273 0.000286773922284334
"AT3G49250" -0.689084102345285 0.0429569699353585
"AT3G49260" -2.06575828575467 1.21444638888677e-22
"AT3G49290" -1.08470548301522 7.57539669206388e-06
"AT3G49400" 0.45631333001217 0.0419681756249703
"AT3G49410" -1.45804394480402 0.0080246879735259
"AT3G49420" 0.92930219860416 8.03955038990935e-05
"AT3G49470" -0.690268942177783 1.49971364802626e-06
"AT3G49490" 0.874272263534562 0.000156291172369709
"AT3G49500" -0.541851290964501 0.0178375431948716
"AT3G49510" -0.886491904356308 0.0162986488856606
"AT3G49530" 0.748603319074786 0.0327618289252146
"AT3G08065" -1.20223418381478 0.00098754020598063
"AT3G49560" -0.513952313542619 0.00105756186629213
"AT3G49600" -0.536726509385471 0.00180847636895622
"AT3G49601" 0.390548971666656 0.025423704195627
"AT3G49650" -1.69253171119634 7.11800203438684e-10
"AT3G49670" -1.74406275580179 5.42175460742577e-07
"AT3G49680" -1.91434797458107 4.01026205497861e-10
"AT3G49710" -0.941982663036572 0.0124785554314137
"AT3G49730" -1.09966687942714 0.000101897439361353
"AT3G49750" -1.00662721394241 0.000657412371710522
"AT3G49800" 0.89954490152662 8.84596572258328e-07
"AT3G49840" -0.628206527570465 0.000579830995775587
"AT3G49880" -0.325614696280769 0.010395710481172
"AT3G49900" -1.1850280274027 0.00111072963753703
"AT3G49920" -0.941510479792635 0.00533704517147455
"AT3G49940" -0.627516760905744 0.00193330274829896
"AT3G50000" 0.450784519598523 0.0218585763650745
"AT3G50050" -0.499298880479272 0.0430441372267592
"AT3G50080" 0.57159505450474 0.000250401112221343
"AT3G50100" -0.814710606918769 9.53171843912687e-05
"AT3G50110" -0.694256737535463 0.00339883979020052
"AT3G50120" -3.79875865209048 2.01991000846754e-06
"AT3G50240" -1.80056071556191 3.89977228504731e-13
"AT3G50270" -1.53332996762424 6.71846396455002e-08
"AT3G50340" -1.04070185044128 0.000604998567273583
"AT3G50360" 0.639690758975896 0.00509340861707568
"AT3G50430" -0.775500182438034 0.00500910626985428
"AT3G50440" -0.926047849297397 1.02408712659515e-05
"AT3G50450" -2.23025577802964 0.0128284390277501
"AT3G50530" -0.972726963154978 1.13527688194496e-07
"AT3G50550" 0.739069466558116 1.52325825854621e-06
"AT3G50560" -1.39207581203016 0.0257203417005129
"AT3G50620" -0.761517191148304 0.0127598145357896
"AT3G50630" -0.678236009640399 0.000826519836854476
"AT3G50660" -1.459534337029 3.75729591266324e-07
"AT3G50670" -0.320084777583905 0.0118195015717542
"AT3G50685" -1.91808702067808 6.50926205761611e-12
"AT3G50700" -1.67028519492262 2.9073366649054e-05
"AT3G50780" -0.953069982920631 2.45060674169451e-06
"AT3G50790" -0.971119674322467 2.60880018229716e-06
"AT3G50820" -1.0072229041669 6.96479837733235e-08
"AT3G50860" 0.365242128795468 0.0262382652867155
"AT3G50890" -1.00281426180065 0.0021877643595354
"AT3G50920" 0.916309370847427 0.00286057467330849
"AT3G50950" 0.860999015527217 0.000409660961316699
"AT3G50960" -1.81785824508242 1.17535396143221e-11
"AT3G50970" -1.72907186386875 0.0183179662819861
"AT3G51050" 0.435345115086868 1.00975946845445e-05
"AT3G51100" 0.778582050285287 5.0352623507321e-07
"AT3G51110" 0.532040082436525 0.003443180498802
"AT3G51120" 0.300181484752639 0.0444707815271751
"AT3G51140" -0.811428078302336 0.000104503387818695
"AT3G51150" -1.46861036236478 1.05994941588227e-07
"AT3G51160" 0.887295704951579 3.32485395396723e-06
"AT3G51230" -1.13374623305595 0.0098291097822565
"AT3G51250" 0.78371705259744 7.55173159921491e-10
"AT3G51270" -0.533044807275574 3.06837937300294e-05
"AT3G51280" -0.95530882139174 0.00656501699723801
"AT3G51290" -2.33609285901287 2.79418306050532e-11
"AT3G51370" 0.928959353159363 2.03560266274931e-06
"AT3G51400" -2.97929301619445 0.00413569239289844
"AT3G51420" -0.764965872106443 5.63224241571284e-06
"AT3G51460" 0.63719605740522 2.09103095558652e-05
"AT3G51470" -1.40860252257329 1.13961685317352e-06
"AT3G51480" -1.49884144484521 3.78317654150729e-07
"AT3G51510" -1.48340966715802 1.9259373796737e-14
"AT3G51580" 0.781374840499491 1.05462258608945e-07
"AT3G51600" -0.93715760972216 2.19193559376669e-06
"AT3G51670" 0.902902062649201 0.000185762072108264
"AT3G51720" -0.636733128249427 0.0401878615721757
"AT3G51730" 0.926770364984196 0.00217010463924064
"AT3G51740" -0.928413578727272 0.00264627893196548
"AT3G51760" -1.30579947036741 0.000252176222050493
"AT3G51790" 0.786821222449042 0.000117965565078023
"AT3G51820" -1.26131601616008 3.50478408500681e-06
"AT3G51850" -0.484125732425743 2.30533020426473e-05
"AT3G51940" 0.707895485448525 4.21794173907159e-05
"AT3G51950" -0.876502424294367 0.000983016463448657
"AT3G51990" 0.940325494105284 9.09414853876646e-05
"AT3G52050" -0.797306515568556 2.16642692415e-06
"AT3G52115" -1.09138810498719 0.0258155747516488
"AT3G52120" 0.670671182358223 4.91765214365542e-05
"AT3G52150" -1.6951023945929 1.33090159353515e-16
"AT3G52155" -0.716663536639487 2.97512563206824e-06
"AT3G52170" -1.63806465666305 6.81064238881972e-05
"AT3G52180" -2.0923962310788 3.86426834278538e-07
"AT3G52200" 0.548084631837923 2.38250937592431e-06
"AT3G52230" -0.496630857259247 0.0148482931903578
"AT3G52240" 0.766727225779778 0.00342299765453405
"AT3G52250" 0.437553164410488 0.00554827495615904
"AT3G52280" 0.648926950013211 1.41171799365073e-07
"AT3G52290" -1.25155820060957 1.15103926342866e-05
"AT3G52370" -1.20958308824814 0.0210620186215488
"AT3G52380" -1.49075532397594 5.92294885072497e-08
"AT3G52390" -1.20075829978726 9.17286601865423e-05
"AT3G52490" -0.79966750840561 0.0166657855612424
"AT3G52500" -0.974610240169161 0.000585742951235697
"AT3G52535" 0.658810140564939 0.00964719432535627
"AT3G52540" 0.927885126492938 0.00246354691283271
"AT3G52560" 0.498449316456811 0.000713553203486272
"AT3G52570" 0.502571111266747 0.00873962241581793
"AT3G52670" -1.17563460994433 0.00134961212785104
"AT3G52730" 0.531465655546168 0.00852646833067334
"AT3G52750" -1.75380302340129 1.59896452183656e-08
"AT3G52800" 0.970142499217707 0.00621034960292424
"AT3G52840" -1.72351806123851 5.74540640008493e-08
"AT3G52850" 0.416528107631118 0.0287827029685968
"AT3G52870" -0.421235250132684 0.0240721210737886
"AT3G52880" 0.602842714524853 5.36869635894064e-05
"AT3G52900" -1.21410461123365 4.98568765968753e-06
"AT3G52910" -0.857058459799605 0.000672329637937684
"AT3G52930" 0.421760896488737 0.028257016155239
"AT3G52940" -1.34579396925017 2.38189328557864e-06
"AT3G52960" -1.45635260657715 1.17221144183944e-07
"AT3G53000" 0.648358912666322 5.47865838928391e-06
"AT3G53010" -1.69226949849546 0.00867209325959778
"AT3G53090" 0.49829893084394 0.00306391848905663
"AT3G53100" -0.591127522940824 0.00448009560679033
"AT3G53130" -1.28638659761226 2.76056294516385e-08
"AT3G53170" -1.64589455431832 5.87273734215773e-08
"AT3G53180" 0.357215200678129 0.0401431473305071
"AT3G53190" -1.21551681731006 0.000128601858043537
"AT3G53220" -0.911582885709311 0.0424799878963587
"AT3G53240" -1.26153622272027 2.43286167538966e-05
"AT3G53250" -6.1120931579953 9.35634112082175e-09
"AT3G53270" 0.796048049245451 1.8611733852101e-12
"AT3G53280" -0.539978925405836 0.0127908058138502
"AT3G53310" 0.656939014490234 0.00887842940283483
"AT3G53320" -0.849908806414128 6.59035730795541e-05
"AT3G53340" 0.729769294850372 6.50292954600287e-06
"AT3G53360" -1.31364598357575 0.003099707117777
"AT3G53380" -1.08717708540971 8.02704402090329e-08
"AT3G53390" 0.62795055077656 1.7732627943382e-08
"AT3G53460" -2.22150792163227 2.0817828191593e-05
"AT3G53470" -0.459075130873056 1.73814543574814e-05
"AT3G53490" 0.785086524567889 0.000299519059457165
"AT3G53530" -1.8034664584573 2.82902184477432e-06
"AT3G53560" -1.15983691200902 0.00118031914620822
"AT3G53570" -0.551927260703382 1.21902718266259e-05
"AT3G53610" 0.643640902526213 4.49457691462591e-08
"AT3G53670" 0.9906672438124 1.94283209728384e-06
"AT3G53680" -1.39430685573907 0.00201521538119449
"AT3G53700" -0.841792199856432 1.66896543113202e-05
"AT3G53710" 0.428178483465616 5.12237806641827e-05
"AT3G53720" 0.476579918432542 0.0104935185492242
"AT3G53730" -0.6110747960772 0.0142459422298325
"AT3G53750" -1.47994249825034 1.50014183426159e-08
"AT3G53760" -0.880644897754222 0.0150573322632038
"AT3G53800" -2.88858213954033 5.52227222608967e-07
"AT3G53850" -1.02160862821113 3.70383769038731e-09
"AT3G53900" -2.11079587897491 1.21217964776557e-28
"AT3G53920" -0.672345321244559 0.0123322371774262
"AT3G53950" -1.16116573018151 1.03623304913841e-05
"AT3G53960" 0.670972675017077 0.0143740136889016
"AT3G53970" 0.763858482424865 9.22142050697173e-08
"AT3G53990" -0.731416389776346 0.0384003507505086
"AT3G54010" 0.694927844146387 2.19228074597667e-10
"AT3G54050" -1.59838591848491 9.49573151818044e-08
"AT3G54065" -2.48755442021219 0.029353672005942
"AT3G54080" -0.860427898225291 0.00260782973254779
"AT3G54090" -1.79535014653559 5.01120243881463e-05
"AT3G54110" 0.587285208959988 0.00207385743828933
"AT3G54130" 0.654210386923601 0.00125375859534885
"AT3G54210" -1.36806185412055 9.2930387262706e-16
"AT3G54220" 0.624076671889696 0.000937738858368113
"AT3G54250" -0.856783510192395 9.99446806169316e-05
"AT3G54260" -0.749689185070192 0.0476858657617053
"AT3G54300" 0.802196633776055 6.4881805756861e-06
"AT3G54320" -0.436555052118292 0.0308841321719658
"AT3G54360" -0.457390377221552 0.00866047886861295
"AT3G54380" 0.443325109830298 0.00494912906770083
"AT3G54400" -1.04911829363469 0.000311391592779078
"AT3G54470" -0.68578656706409 0.0147850730079787
"AT3G54480" 0.341436714874813 0.0284118105472042
"AT3G54560" -0.880081145732641 0.00550394497197493
"AT3G54600" -1.64293876252103 0.000200748914905292
"AT3G54650" -0.666344668653405 0.000222135617442992
"AT3G54660" -0.631071067105675 0.0141143178711224
"AT3G54670" 0.301989289925033 0.0351911446615651
"AT3G54690" -1.08867908525192 8.5647009679819e-08
"AT3G54720" -1.62725583316271 4.79919159755975e-05
"AT3G54750" -1.23797374511264 6.61679759252799e-06
"AT3G54760" -0.248207939592994 0.0481461334608122
"AT3G54790" -0.966556304737847 0.00195634222779301
"AT3G54826" 0.493591887927599 0.00407840870089677
"AT3G54830" -2.59642701435539 4.17455203526213e-06
"AT3G54840" 0.576034831961664 0.00215827947189714
"AT3G54850" 0.863515039734383 6.7248480020749e-08
"AT3G54890" -1.55230709033647 4.13924093821967e-09
"AT3G54900" -0.682795897723334 0.000121109321926441
"AT3G54910" -1.64316982221332 4.73115666288021e-08
"AT3G54920" -0.943395326381492 0.0112595245155056
"AT3G54930" -1.04840094176652 5.99642263198484e-06
"AT3G54970" -0.932845815409535 0.00225199535246614
"AT3G55005" -0.955988266983539 1.51823476810378e-14
"AT3G55020" -0.386209467590669 0.0113958811668356
"AT3G55030" -0.453209305035603 9.96618721229221e-05
"AT3G55040" -0.69988191342246 0.00676869841313861
"AT3G55080" -1.1224123383201 1.0821945184054e-06
"AT3G55130" 0.886530920156814 0.0493366860174411
"AT3G55240" -1.93205575865185 0.00184453520725254
"AT3G55250" -0.981507356393849 1.91534823139032e-12
"AT3G55330" -1.66962401990536 5.4252161940105e-11
"AT3G55350" -0.993736090899261 4.64589909053955e-08
"AT3G55360" -0.884505014482504 1.04832220738602e-07
"AT3G55400" -1.05475009891664 1.88392301969877e-05
"AT3G55410" 0.719603543370671 2.31412153479678e-05
"AT3G55420" -1.48953421303698 2.26803633169317e-07
"AT3G55490" 0.50936992203003 0.000515418687462688
"AT3G55530" 0.504631321034235 0.00454530828889134
"AT3G55560" 0.777092494592838 0.00479901427386475
"AT3G55630" -1.48247164695627 8.83687828000811e-05
"AT3G55646" -1.50314972212241 0.00129119159700038
"AT3G55730" 0.834953353122624 0.000245210768139523
"AT3G55740" 0.456026664776675 0.0258784090332374
"AT3G55760" -1.60299907064627 0.00038446058968401
"AT3G55800" -1.34788423069546 0.000330818153377631
"AT3G55820" 0.663523046564052 0.0452057156676419
"AT3G55830" 0.787521082552877 1.74197807558609e-06
"AT3G55850" 0.91387934711875 2.59360444924138e-07
"AT3G55940" -2.82574467299914 9.68362297656297e-10
"AT3G55990" -1.74080754186006 0.000482649883564605
"AT3G56010" -0.803508443167631 1.96511117344661e-05
"AT3G56040" -1.46551060527319 7.9676822934506e-08
"AT3G56050" 0.315424774869293 0.00100378770880318
"AT3G56060" -0.988446334825337 0.00284702368919023
"AT3G56090" -1.76794015585263 0.000245175015191036
"AT3G56100" -0.960142883757785 0.0461927798236555
"AT3G56110" 0.58684867764955 0.00174060595314833
